0.002500,0.001458
0.005000,0.002917
0.007500,0.004375
0.010000,0.005833
0.012500,0.007291
0.015000,0.008748
0.017500,0.010206
0.020000,0.011663
0.022500,0.013119
0.025000,0.014575
0.027500,0.016031
0.030000,0.017486
0.032500,0.018941
0.035000,0.020395
0.037500,0.021848
0.040000,0.023301
0.042500,0.024753
0.045000,0.026204
0.047500,0.027654
0.050000,0.029104
0.052500,0.030552
0.055000,0.031999
0.057500,0.033446
0.060000,0.034891
0.062500,0.036335
0.065000,0.037778
0.067500,0.039219
0.070000,0.040660
0.072500,0.042099
0.075000,0.043536
0.077500,0.044973
0.080000,0.046407
0.082500,0.047840
0.085000,0.049272
0.087500,0.050702
0.090000,0.052130
0.092500,0.053556
0.095000,0.054981
0.097500,0.056404
0.100000,0.057825
0.102500,0.059244
0.105000,0.060661
0.107500,0.062076
0.110000,0.063489
0.112500,0.064900
0.115000,0.066308
0.117500,0.067715
0.120000,0.069119
0.122500,0.070520
0.125000,0.071920
0.127500,0.073317
0.130000,0.074711
0.132500,0.076103
0.135000,0.077492
0.137500,0.078879
0.140000,0.080263
0.142500,0.081644
0.145000,0.083022
0.147500,0.084398
0.150000,0.085770
0.152500,0.087140
0.155000,0.088507
0.157500,0.089870
0.160000,0.091231
0.162500,0.092588
0.165000,0.093942
0.167500,0.095293
0.170000,0.096640
0.172500,0.097985
0.175000,0.099325
0.177500,0.100663
0.180000,0.101996
0.182500,0.103327
0.185000,0.104653
0.187500,0.105976
0.190000,0.107295
0.192500,0.108610
0.195000,0.109922
0.197500,0.111230
0.200000,0.112533
0.202500,0.113833
0.205000,0.115129
0.207500,0.116420
0.210000,0.117707
0.212500,0.118990
0.215000,0.120269
0.217500,0.121544
0.220000,0.122814
0.222500,0.124080
0.225000,0.125341
0.227500,0.126598
0.230000,0.127850
0.232500,0.129097
0.235000,0.130340
0.237500,0.131578
0.240000,0.132811
0.242500,0.134040
0.245000,0.135263
0.247500,0.136482
0.250000,0.137695
0.252500,0.138904
0.255000,0.140107
0.257500,0.141305
0.260000,0.142498
0.262500,0.143685
0.265000,0.144867
0.267500,0.146044
0.270000,0.147216
0.272500,0.148381
0.275000,0.149542
0.277500,0.150696
0.280000,0.151845
0.282500,0.152988
0.285000,0.154126
0.287500,0.155257
0.290000,0.156383
0.292500,0.157502
0.295000,0.158616
0.297500,0.159723
0.300000,0.160825
0.302500,0.161920
0.305000,0.163009
0.307500,0.164092
0.310000,0.165168
0.312500,0.166238
0.315000,0.167301
0.317500,0.168358
0.320000,0.169409
0.322500,0.170452
0.325000,0.171489
0.327500,0.172520
0.330000,0.173543
0.332500,0.174560
0.335000,0.175569
0.337500,0.176572
0.340000,0.177568
0.342500,0.178556
0.345000,0.179537
0.347500,0.180512
0.350000,0.181479
0.352500,0.182438
0.355000,0.183390
0.357500,0.184335
0.360000,0.185272
0.362500,0.186202
0.365000,0.187124
0.367500,0.188038
0.370000,0.188945
0.372500,0.189844
0.375000,0.190735
0.377500,0.191618
0.380000,0.192493
0.382500,0.193360
0.385000,0.194219
0.387500,0.195070
0.390000,0.195913
0.392500,0.196747
0.395000,0.197573
0.397500,0.198391
0.400000,0.199200
0.402500,0.200001
0.405000,0.200793
0.407500,0.201576
0.410000,0.202351
0.412500,0.203117
0.415000,0.203875
0.417500,0.204623
0.420000,0.205363
0.422500,0.206093
0.425000,0.206815
0.427500,0.207527
0.430000,0.208231
0.432500,0.208925
0.435000,0.209610
0.437500,0.210285
0.440000,0.210951
0.442500,0.211608
0.445000,0.212255
0.447500,0.212892
0.450000,0.213520
0.452500,0.214138
0.455000,0.214747
0.457500,0.215345
0.460000,0.215934
0.462500,0.216513
0.465000,0.217081
0.467500,0.217640
0.470000,0.218189
0.472500,0.218727
0.475000,0.219255
0.477500,0.219773
0.480000,0.220280
0.482500,0.220777
0.485000,0.221264
0.487500,0.221739
0.490000,0.222205
0.492500,0.222659
0.495000,0.223103
0.497500,0.223536
0.500000,0.223958
0.502500,0.224369
0.505000,0.224770
0.507500,0.225159
0.510000,0.225537
0.512500,0.225904
0.515000,0.226259
0.517500,0.226603
0.520000,0.226936
0.522500,0.227258
0.525000,0.227568
0.527500,0.227866
0.530000,0.228153
0.532500,0.228428
0.535000,0.228691
0.537500,0.228942
0.540000,0.229182
0.542500,0.229410
0.545000,0.229625
0.547500,0.229829
0.550000,0.230020
0.552500,0.230199
0.555000,0.230366
0.557500,0.230521
